timestamp,lights,fan,ac_status,ac_temperature,ac_mode,heater_switch,laundry_machine,temperature,humidity,distance,season,soil,pump,ac_energy,ac_duration,heater_energy,heater_duration,lights_energy,lights_duration,laundry_energy,laundry_duration,fan_energy,fan_duration,pump_duration
2021-04-24 14:00:00,off,off,off,20.0,heat,off,off,22.4,65.6,48.2,spring,2240,on,19.25,151.2,8.41,22.3,6.74,110.4,22.84,97.9,2.69,95.3,1
2021-04-24 18:00:00,off,off,on,23.0,heat,on,off,19.4,99.9,14.0,spring,2245,on,12.51,67.7,6.09,11.6,3.87,110.0,29.15,101.0,3.68,103.7,1
2021-04-24 20:00:00,on,off,off,24.0,cool,on,on,24.6,9.2,0.002,spring,2279,on,18.55,131.8,9.53,22.3,19.63,193.9,23.99,141.2,2.22,108.2,1
2021-04-25 08:00:00,off,on,off,23.0,heat,on,off,20.3,75.3,74.8,spring,2257,on,13.57,66.1,8.15,16.4,8.42,31.1,10.38,83.3,3.48,63.9,1
2021-04-25 12:00:00,off,on,on,20.0,heat,off,off,18.6,61.7,0.002,spring,2246,on,9.27,54.4,7.27,11.7,9.9,33.3,36.9,100.0,5.75,238.0,1
2021-04-25 14:00:00,off,on,off,19.0,cool,on,off,23.2,60.5,33.5,spring,2295,on,20.64,98.3,9.23,12.5,4.4,69.1,35.78,95.3,3.86,102.6,1
2021-04-25 18:00:00,off,off,off,22.0,heat,off,off,21.1,56.1,0.0036,spring,2244,on,9.26,62.5,9.03,13.1,7.25,43.0,25.37,92.2,3.11,106.9,1
2021-04-25 20:00:00,on,on,on,18.0,heat,on,on,19.5,30.0,0.0031,spring,2250,on,27.39,165.2,8.71,17.7,16.14,296.8,29.64,65.1,3.0,106.4,1
2021-04-26 08:00:00,off,off,off,17.0,heat,off,off,22.0,64.4,100.0,spring,2214,on,10.07,47.4,7.09,28.4,5.22,62.3,15.62,66.3,3.09,117.4,1
2021-04-26 12:00:00,off,off,off,20.0,heat,off,off,22.2,91.3,0.0095,spring,2279,on,13.56,49.3,6.79,13.8,2.79,49.2,20.71,115.8,6.49,231.0,1
2021-04-26 14:00:00,off,on,on,21.0,heat,off,off,19.8,0.9,74.8,spring,2222,on,21.06,150.6,8.66,22.5,9.26,32.0,31.85,88.5,3.69,109.4,1
2021-04-26 18:00:00,off,off,off,26.0,heat,on,off,22.8,3.5,0.0043,spring,2295,on,14.16,64.7,7.44,11.9,3.42,63.8,11.34,37.2,3.92,66.2,1
2021-04-26 20:00:00,on,on,off,20.0,cool,on,on,23.7,10.0,0.0098,spring,2224,on,28.82,117.6,6.27,29.5,13.91,216.2,29.87,57.0,3.07,116.8,1
2021-04-27 08:00:00,off,off,on,20.0,heat,on,off,19.5,59.9,69.9,spring,2219,on,13.38,78.8,5.86,24.5,6.84,69.5,35.34,113.9,2.19,115.6,1
2021-04-27 12:00:00,off,on,off,18.0,heat,off,off,22.9,17.7,0.0053,spring,2213,on,8.72,77.8,5.13,15.3,7.41,63.4,26.79,107.0,4.21,231.5,1
2021-04-27 14:00:00,off,on,off,21.0,heat,off,off,21.5,19.2,52.5,spring,2237,on,16.8,94.5,6.52,28.9,2.76,66.5,28.6,77.1,3.99,99.4,1
2021-04-27 18:00:00,off,on,off,19.0,heat,off,off,21.6,77.9,0.0073,spring,2203,on,11.09,59.0,7.85,16.0,5.64,114.6,39.9,178.8,3.71,109.9,1
2021-04-27 20:00:00,on,on,off,26.0,cool,off,on,24.9,29.8,0.0016,spring,2286,on,15.78,162.8,6.67,13.3,11.17,195.3,13.41,122.6,2.48,83.0,1
2021-04-28 08:00:00,off,on,off,19.0,heat,off,off,21.9,32.2,79.8,spring,2264,on,7.91,56.5,6.21,20.4,9.13,117.9,37.21,177.2,3.18,94.2,1
2021-04-28 12:00:00,off,on,on,22.0,heat,off,off,18.6,40.4,0.004,spring,2288,on,12.23,68.5,6.37,22.0,7.01,76.8,30.99,55.2,6.86,225.9,1
2021-04-28 14:00:00,off,on,off,19.0,heat,on,off,22.1,35.7,87.4,spring,2277,on,22.62,120.6,6.99,21.1,4.65,88.3,29.8,179.7,2.59,69.0,1
2021-04-28 18:00:00,off,off,off,29.0,cool,off,off,24.4,24.5,0.0099,spring,2281,on,12.32,46.2,9.19,21.1,7.63,50.3,18.75,163.3,3.14,63.0,1
2021-04-28 20:00:00,on,on,on,20.0,heat,on,on,18.9,68.5,0.0052,spring,2244,on,24.57,104.9,9.98,21.8,12.26,285.7,36.62,125.2,3.76,70.2,1
2021-04-29 08:00:00,off,on,off,22.0,heat,on,off,22.8,17.0,83.7,spring,2248,on,9.8,78.1,5.91,16.5,6.54,90.8,29.12,112.6,2.36,85.8,1
2021-04-29 12:00:00,off,on,off,17.0,heat,off,off,20.1,3.2,0.0071,spring,2272,on,12.95,59.4,6.53,15.7,9.21,103.4,33.45,82.5,5.6,222.4,1
2021-04-29 14:00:00,off,off,on,18.0,heat,off,off,19.8,22.9,97.0,spring,2217,on,25.62,110.7,8.2,18.2,2.22,86.4,11.06,162.3,3.75,109.8,1
2021-04-29 18:00:00,off,on,on,16.0,heat,off,off,18.5,19.5,19.4,spring,2294,on,7.58,64.1,5.37,16.4,2.24,50.2,30.66,164.0,2.14,119.8,1
2021-04-29 20:00:00,on,off,on,20.0,heat,off,on,18.1,82.5,0.0086,spring,2248,on,15.11,100.9,6.39,12.7,16.68,227.8,30.0,103.7,2.08,97.8,1
2021-04-30 08:00:00,off,off,off,27.0,heat,off,off,22.3,83.2,22.9,spring,2287,on,10.02,76.2,7.31,15.4,4.46,111.0,24.57,100.2,2.43,92.6,1
2021-04-30 12:00:00,off,off,off,22.0,heat,off,off,20.3,84.1,0.0049,spring,2228,on,14.91,82.6,5.44,18.2,4.21,58.5,24.11,122.3,6.21,189.6,1
2021-04-30 14:00:00,off,off,off,24.0,heat,off,off,20.7,68.4,27.2,spring,2278,on,27.75,172.4,7.14,14.1,7.71,53.8,37.9,37.7,2.59,98.3,1
2021-04-30 18:00:00,off,on,on,18.0,heat,on,off,19.4,73.5,0.0084,spring,2297,on,9.18,58.8,8.18,12.1,6.87,52.7,19.82,155.9,3.66,64.4,1
2021-04-30 20:00:00,on,off,on,20.0,heat,off,on,19.5,31.9,0.0013,spring,2269,on,19.6,172.2,5.49,15.1,15.0,204.3,11.94,129.9,3.38,79.3,1
2021-05-01 08:00:00,off,on,on,21.0,heat,on,off,18.3,78.0,43.9,spring,2284,on,7.96,80.8,8.93,28.7,9.95,51.2,35.66,69.3,3.08,91.6,1
2021-05-01 12:00:00,off,on,off,16.0,heat,off,off,21.3,13.1,0.0027,spring,2219,on,11.41,48.0,6.01,29.2,6.33,44.0,10.42,83.2,5.24,187.7,1
2021-05-01 14:00:00,off,on,off,25.0,heat,off,off,22.0,46.5,63.3,spring,2246,on,26.98,133.9,7.84,14.5,9.07,87.5,34.0,178.1,2.59,85.3,1
2021-05-01 18:00:00,off,on,off,21.0,cool,on,off,23.7,60.1,0.0093,spring,2269,on,9.17,58.8,5.49,28.0,7.59,43.2,24.33,157.5,3.34,91.8,1
2021-05-01 20:00:00,on,off,off,23.0,heat,on,off,21.0,28.7,10.5,spring,2240,on,19.14,134.7,5.34,21.6,19.99,190.5,31.6,92.9,3.81,63.7,1
2021-05-02 08:00:00,off,off,on,20.0,heat,off,off,19.5,14.3,74.1,spring,2235,on,10.0,59.3,8.84,18.0,9.99,103.5,27.86,123.4,3.23,116.4,1
2021-05-02 12:00:00,off,on,on,19.0,heat,off,off,18.9,33.8,0.0011,spring,2224,on,11.27,78.2,5.05,21.0,2.84,62.5,19.0,122.4,4.98,187.8,1
2021-05-02 14:00:00,off,off,off,21.0,heat,off,off,22.6,11.9,97.0,spring,2249,on,28.47,179.3,5.35,25.9,7.31,39.3,20.07,145.3,3.26,117.7,1
2021-05-02 18:00:00,off,off,on,19.0,heat,on,off,19.2,5.8,0.0084,spring,2241,on,12.86,88.7,7.86,25.1,2.02,41.7,12.86,160.1,3.07,99.3,1
2021-05-02 20:00:00,on,off,on,22.0,heat,on,on,19.7,89.5,0.0069,spring,2287,on,17.6,107.8,8.69,25.9,15.26,216.2,38.65,139.4,3.22,64.2,1
2021-05-03 08:00:00,off,on,off,18.0,heat,on,off,21.2,46.2,40.1,spring,2235,on,10.94,57.1,6.39,23.0,3.35,109.7,23.8,39.0,2.99,67.3,1
2021-05-03 12:00:00,off,on,off,24.0,cool,off,off,23.9,78.6,0.0083,spring,2286,on,8.99,55.5,9.62,10.1,6.86,64.0,16.01,115.3,6.91,194.0,1
2021-05-03 14:00:00,off,off,off,17.0,heat,on,off,20.2,69.4,52.5,spring,2208,on,22.07,98.4,5.12,23.3,4.98,70.8,28.42,61.9,2.15,64.2,1
2021-05-03 18:00:00,off,on,on,17.0,heat,on,off,18.4,13.6,0.0002,spring,2246,on,11.92,76.7,9.35,14.9,5.75,36.1,15.75,79.9,3.0,112.1,1
2021-05-03 20:00:00,on,off,on,24.0,heat,on,on,18.9,56.6,0.0076,spring,2211,on,16.71,139.3,8.46,15.2,12.07,270.5,26.34,122.7,2.63,97.4,1
2021-05-04 08:00:00,off,on,off,20.0,heat,on,off,21.9,32.1,58.0,spring,2272,on,11.56,63.1,5.88,20.5,8.59,51.5,11.71,132.7,2.89,100.9,1
2021-05-04 12:00:00,off,off,on,23.0,heat,off,off,18.2,55.3,0.0034,spring,2287,on,12.84,64.6,8.68,23.2,5.94,34.1,35.31,95.0,6.94,211.4,1
2021-05-04 14:00:00,off,on,off,24.0,cool,off,off,25.0,96.6,41.3,spring,2296,on,22.43,137.2,5.43,25.8,3.23,77.6,17.72,148.3,3.86,84.4,1
2021-05-04 18:00:00,off,off,off,21.0,heat,on,off,21.3,99.5,0.0025,spring,2297,on,13.75,82.2,7.86,28.3,8.5,117.8,30.13,45.5,2.72,68.4,1
2021-05-04 20:00:00,on,on,on,19.0,heat,off,on,18.5,96.4,0.0026,spring,2290,on,27.76,133.3,9.84,17.9,18.23,223.1,37.19,90.8,3.59,119.5,1
2021-05-05 08:00:00,off,on,on,20.0,heat,on,off,18.3,38.5,27.5,spring,2280,on,13.06,70.3,6.73,28.0,7.7,85.8,30.99,157.1,2.96,93.8,1
2021-05-05 12:00:00,off,on,off,23.0,heat,on,off,20.6,31.7,0.0084,spring,2292,on,11.05,79.9,8.97,16.5,5.26,104.7,38.37,33.2,4.79,214.9,1
2021-05-05 14:00:00,off,on,off,22.0,cool,on,off,23.3,58.9,100.0,spring,2258,on,18.83,124.2,8.77,11.9,9.25,57.7,24.78,43.1,2.05,68.8,1
2021-05-05 18:00:00,off,on,off,21.0,cool,on,off,24.6,75.1,0.0079,spring,2252,on,12.55,53.4,8.84,19.2,8.72,57.6,18.91,32.2,3.9,78.3,1
2021-05-05 20:00:00,on,on,on,24.0,heat,off,on,19.3,71.2,0.0074,spring,2281,on,15.73,134.5,8.56,18.6,18.11,228.5,16.86,111.4,3.68,101.0,1
2021-05-06 08:00:00,off,on,off,18.0,heat,off,off,21.8,42.0,75.0,spring,2242,on,10.87,86.0,5.82,18.6,2.83,80.0,23.06,159.7,3.07,81.0,1
2021-05-06 12:00:00,off,on,off,25.0,cool,off,off,23.4,87.5,0.0087,spring,2281,on,12.97,52.3,6.67,15.9,6.77,56.4,31.57,153.9,5.79,193.0,1
2021-05-06 14:00:00,off,on,off,27.0,cool,off,off,24.4,34.8,84.0,spring,2265,on,23.77,127.3,9.24,23.5,6.88,119.8,14.0,148.8,3.43,113.5,1
2021-05-06 18:00:00,off,off,off,25.0,cool,on,off,23.2,79.4,9.1,spring,2276,on,13.41,64.7,9.52,15.8,8.18,78.8,38.42,172.4,3.77,64.9,1
2021-05-06 20:00:00,on,on,on,19.0,heat,off,on,19.6,98.9,0.0021,spring,2221,on,18.4,94.2,7.13,21.7,13.54,202.0,24.37,168.2,3.94,71.1,1
2021-05-07 08:00:00,off,on,off,17.0,heat,off,off,20.9,81.6,67.0,spring,2273,on,10.07,55.9,6.02,12.8,8.63,63.3,38.57,123.5,3.17,63.9,1
2021-05-07 12:00:00,off,on,off,21.0,heat,off,off,20.9,55.5,0.0074,spring,2286,on,10.07,52.5,5.95,26.7,5.17,109.4,14.49,117.3,6.97,188.4,1
2021-05-07 14:00:00,off,on,off,21.0,heat,on,off,20.4,69.2,75.7,spring,2294,on,23.84,134.7,9.48,18.1,8.2,39.7,27.0,106.3,3.49,113.6,1
2021-05-07 18:00:00,off,off,off,20.0,heat,off,off,22.4,32.8,0.0033,spring,2286,on,14.13,63.0,8.1,29.3,6.06,34.7,38.89,113.6,3.74,113.2,1
2021-05-07 20:00:00,on,on,off,27.0,heat,off,on,22.6,97.0,0.005,spring,2202,on,28.14,130.7,7.36,16.2,14.17,285.2,16.16,119.2,3.29,94.6,1
2021-05-08 08:00:00,off,off,on,23.0,heat,off,off,19.1,42.8,70.7,spring,2228,on,12.19,60.6,5.38,10.0,3.1,63.2,25.01,78.5,2.07,63.5,1
2021-05-08 12:00:00,off,off,off,16.0,heat,on,off,20.1,77.2,0.0066,spring,2247,on,14.76,74.3,8.8,24.2,7.96,85.6,36.71,115.9,5.53,193.3,1
2021-05-08 14:00:00,off,off,off,26.0,cool,on,off,24.9,77.0,97.9,spring,2259,on,15.9,115.8,5.43,26.0,9.58,83.7,29.36,128.2,2.09,92.2,1
2021-05-08 18:00:00,off,off,off,23.0,heat,off,off,20.2,76.4,0.0002,spring,2299,on,10.33,56.1,7.35,25.1,6.45,70.1,38.9,114.7,2.34,90.8,1
2021-05-08 20:00:00,on,off,on,24.0,heat,off,on,19.7,59.0,0.0024,spring,2270,on,21.51,129.5,9.62,16.5,13.79,212.9,38.93,93.8,3.8,92.6,1
2021-05-09 08:00:00,off,off,off,21.0,cool,on,off,23.9,94.7,52.4,spring,2292,on,10.44,50.7,5.15,15.7,5.56,35.6,27.45,159.4,3.77,77.3,1
2021-05-09 12:00:00,off,off,on,21.0,heat,on,off,19.6,52.8,0.0096,spring,2215,on,12.31,59.8,5.09,22.9,8.52,36.5,30.34,144.6,4.03,207.8,1
2021-05-09 14:00:00,off,off,off,18.0,heat,on,off,22.1,75.2,22.7,spring,2237,on,29.32,162.4,9.58,19.0,2.64,58.0,30.34,107.2,2.76,106.9,1
2021-05-09 18:00:00,off,on,off,21.0,heat,off,off,21.4,52.9,0.0038,spring,2211,on,11.38,59.3,9.79,21.7,4.3,119.2,12.93,39.2,3.07,62.6,1
2021-05-09 20:00:00,on,on,on,22.0,heat,on,on,18.8,25.9,0.0058,spring,2214,on,24.19,179.2,8.08,18.2,19.88,283.5,38.09,80.8,3.16,79.7,1
2021-05-10 08:00:00,off,on,off,20.0,heat,on,off,21.2,74.7,91.3,spring,2200,on,10.48,45.1,5.64,17.9,7.69,91.1,32.92,160.0,3.75,108.2,1
2021-05-10 12:00:00,off,off,on,23.0,heat,on,off,19.3,81.6,0.0018,spring,2202,on,13.42,72.1,5.67,25.0,7.31,119.6,10.99,71.9,4.65,192.6,1
2021-05-10 14:00:00,off,off,on,18.0,heat,off,off,19.3,17.1,65.5,spring,2231,on,25.43,119.9,8.62,19.1,4.24,77.0,12.71,83.5,2.89,116.1,1
2021-05-10 18:00:00,off,off,off,23.0,cool,off,off,23.9,78.4,0.0014,spring,2206,on,11.12,63.9,9.09,24.0,5.19,118.3,27.55,106.4,2.88,93.5,1
2021-05-10 20:00:00,on,on,on,23.0,heat,on,on,19.3,26.2,0.0065,spring,2297,on,18.6,114.2,6.24,15.1,18.06,204.6,11.67,108.0,2.72,102.9,1
2021-05-11 08:00:00,off,off,on,24.0,heat,off,off,19.8,11.3,58.4,spring,2242,on,9.07,53.2,9.69,24.3,3.52,34.0,23.99,98.7,3.64,98.1,1
2021-05-11 12:00:00,off,off,on,18.0,heat,on,off,19.1,46.4,0.0053,spring,2297,on,14.04,62.9,9.07,29.9,7.43,90.1,11.77,79.7,4.41,236.2,1
2021-05-11 14:00:00,off,off,on,24.0,heat,on,off,19.1,65.0,29.0,spring,2214,on,29.76,118.9,5.9,11.3,6.81,42.5,14.63,96.4,2.78,76.5,1
2021-05-11 18:00:00,off,off,off,26.0,cool,off,off,23.6,62.2,0.0008,spring,2237,on,11.11,69.7,6.89,15.5,3.0,71.4,36.43,144.4,2.42,80.8,1
2021-05-11 20:00:00,on,on,on,24.0,heat,on,on,18.9,66.7,0.0068,spring,2235,on,18.91,167.6,7.45,10.4,18.44,280.1,19.66,148.5,3.99,88.5,1
2021-05-12 08:00:00,off,on,off,28.0,cool,off,off,23.2,70.8,22.8,spring,2204,on,8.89,83.5,6.89,23.7,5.75,42.7,38.08,129.6,3.28,91.2,1
2021-05-12 12:00:00,off,on,off,18.0,heat,off,off,21.1,9.7,0.0017,spring,2266,on,11.26,72.1,6.96,23.8,2.45,60.9,22.75,66.5,6.11,188.8,1
2021-05-12 14:00:00,off,off,off,23.0,cool,on,off,24.0,88.1,95.8,spring,2279,on,27.29,99.3,8.67,20.8,7.12,46.7,14.65,85.1,2.17,111.8,1
2021-05-12 18:00:00,off,off,off,21.0,heat,on,off,22.8,7.1,0.0024,spring,2217,on,11.98,66.4,9.67,12.1,4.12,87.3,31.89,105.9,3.63,95.1,1
2021-05-12 20:00:00,on,off,off,26.0,cool,off,on,23.9,25.8,0.0042,spring,2209,on,20.7,100.6,7.64,22.1,19.89,185.3,37.57,45.1,2.66,70.3,1
2021-05-13 08:00:00,off,off,off,25.0,cool,off,off,24.8,2.8,85.5,spring,2283,on,11.19,82.3,6.28,26.8,6.72,46.7,34.7,112.6,2.04,78.6,1
2021-05-13 12:00:00,off,on,on,18.0,heat,on,off,18.9,46.1,0.008,spring,2286,on,11.29,65.3,9.52,17.5,8.52,30.8,12.73,163.1,5.48,189.3,1
2021-05-13 14:00:00,off,on,off,20.0,heat,on,off,20.1,65.1,51.6,spring,2283,on,27.81,148.2,7.74,24.4,4.73,35.8,30.11,32.7,2.97,106.7,1
2021-05-13 18:00:00,off,off,off,22.0,cool,on,off,24.5,86.1,0.0025,spring,2271,on,12.02,72.2,7.09,22.9,3.34,45.9,28.35,63.6,3.41,110.1,1
2021-05-13 20:00:00,on,on,on,23.0,heat,on,on,19.6,65.9,0.005,spring,2236,on,18.21,156.9,8.99,19.7,11.89,204.7,24.63,138.1,3.44,93.4,1
2021-05-14 08:00:00,off,on,off,18.0,heat,on,off,20.2,70.0,29.7,spring,2295,on,10.32,89.6,7.09,11.9,6.44,33.6,31.99,171.0,3.22,98.0,1
2021-05-14 12:00:00,off,off,off,22.0,cool,on,off,24.7,34.3,6.5,spring,2236,on,10.53,83.3,5.87,28.7,8.64,80.9,24.23,107.3,6.96,203.4,1
2021-05-14 14:00:00,off,on,off,20.0,heat,off,off,22.1,64.9,39.6,spring,2264,on,26.42,110.5,9.46,14.5,2.49,55.5,28.97,148.4,2.43,106.3,1
2021-05-14 18:00:00,off,on,on,19.0,heat,off,off,20.0,62.9,0.0082,spring,2202,on,11.5,56.9,7.92,24.4,7.91,68.0,25.76,177.8,3.13,81.7,1
2021-05-14 20:00:00,on,off,off,21.0,heat,off,on,20.8,27.9,0.0087,spring,2250,on,20.28,101.4,9.02,18.8,10.93,244.9,24.44,99.6,2.88,70.9,1
2021-05-15 08:00:00,off,on,on,16.0,heat,on,off,19.6,92.7,44.6,spring,2238,on,9.4,72.1,7.59,21.9,9.51,34.3,28.92,106.6,2.01,60.4,1
2021-05-15 12:00:00,off,on,off,22.0,heat,off,off,22.0,70.2,0.0058,spring,2291,on,10.3,62.1,8.85,11.9,3.12,114.5,18.74,75.5,6.78,191.1,1
2021-05-15 14:00:00,off,off,off,22.0,heat,off,off,21.9,33.7,66.0,spring,2208,on,25.52,109.7,7.19,12.0,2.47,49.0,27.75,86.2,2.32,70.6,1
2021-05-15 18:00:00,off,off,on,22.0,heat,off,off,19.4,22.6,0.0007,spring,2256,on,11.77,48.8,8.68,18.2,3.06,104.5,22.0,172.8,3.56,64.5,1
2021-05-15 20:00:00,on,on,off,25.0,heat,on,on,21.3,2.4,0.0072,spring,2201,on,27.71,137.9,5.02,15.4,10.78,244.0,16.74,138.8,2.44,68.9,1
2021-05-16 08:00:00,off,off,off,25.0,cool,off,off,23.5,85.1,31.1,spring,2225,on,13.09,82.1,7.09,27.5,2.5,106.5,16.09,63.1,3.71,71.0,1
2021-05-16 12:00:00,off,off,off,24.0,heat,off,off,20.5,98.6,4.8,spring,2213,on,11.98,49.6,5.2,24.4,7.34,45.7,32.94,172.4,5.72,221.0,1
2021-05-16 14:00:00,off,off,on,21.0,heat,on,off,18.2,19.9,74.4,spring,2261,on,23.78,103.0,9.12,11.6,7.81,44.9,29.13,152.9,3.61,72.3,1
2021-05-16 18:00:00,off,off,off,24.0,heat,on,off,22.2,23.4,0.0063,spring,2269,on,11.32,89.0,6.23,19.0,9.11,82.9,27.94,68.3,3.4,81.5,1
2021-05-16 20:00:00,on,off,on,23.0,heat,on,on,20.0,91.9,0.0036,spring,2226,on,26.57,146.0,9.77,24.5,12.41,250.0,36.03,80.6,3.63,114.1,1
2021-05-17 08:00:00,off,on,off,25.0,cool,off,off,24.3,2.2,85.9,spring,2264,on,11.35,60.1,9.12,25.8,5.29,83.6,32.18,63.9,2.74,102.5,1
2021-05-17 12:00:00,off,off,off,20.0,heat,on,off,22.2,76.2,0.0006,spring,2300,on,9.44,80.9,7.13,18.7,2.92,81.7,11.22,173.8,4.8,229.9,1
2021-05-17 14:00:00,off,on,off,20.0,heat,on,off,22.9,54.9,81.7,spring,2291,on,27.74,166.3,8.32,18.8,5.89,107.8,17.2,104.9,3.26,86.9,1
2021-05-17 18:00:00,off,off,off,25.0,heat,off,off,23.0,78.8,0.0064,spring,2243,on,9.61,72.9,6.36,22.6,3.58,67.5,12.27,66.7,3.48,85.7,1
2021-05-17 20:00:00,on,on,off,19.0,cool,on,on,23.6,15.3,0.0052,spring,2295,on,16.51,117.8,7.9,20.6,19.9,267.6,37.2,136.6,3.69,74.5,1
2021-05-18 08:00:00,off,off,on,21.0,heat,on,off,19.0,65.3,55.2,spring,2231,on,12.42,82.5,7.71,15.8,2.24,57.5,17.93,117.6,3.26,68.5,1
2021-05-18 12:00:00,off,on,on,23.0,heat,off,off,18.5,0.6,0.0054,spring,2216,on,8.41,63.0,8.99,22.9,6.37,102.6,11.76,166.1,6.04,203.8,1
2021-05-18 14:00:00,off,off,off,25.0,cool,on,off,23.7,4.6,25.4,spring,2248,on,20.24,128.8,8.71,17.6,5.77,110.6,17.86,177.9,3.85,101.6,1
2021-05-18 18:00:00,off,off,on,17.0,heat,off,off,19.1,18.5,0.0031,spring,2267,on,8.18,73.7,9.5,12.4,3.22,89.5,10.01,116.3,2.02,75.3,1
2021-05-18 20:00:00,on,on,on,17.0,heat,off,on,19.5,44.9,0.0083,spring,2258,on,27.26,143.1,5.6,11.2,19.38,221.4,38.24,32.5,3.53,82.2,1
2021-05-19 08:00:00,off,off,on,19.0,heat,on,off,19.6,16.5,35.2,spring,2272,on,9.82,78.7,6.61,20.6,6.93,113.7,28.46,113.4,2.28,78.7,1
2021-05-19 12:00:00,off,off,off,20.0,cool,on,off,24.6,43.7,0.0057,spring,2247,on,14.05,76.9,7.54,10.0,8.62,53.6,39.14,178.4,6.01,200.4,1
2021-05-19 14:00:00,off,on,on,22.0,heat,on,off,20.0,50.8,47.1,spring,2204,on,25.06,91.0,6.43,19.3,3.35,51.6,32.93,121.2,3.33,99.5,1
2021-05-19 18:00:00,off,on,off,22.0,heat,off,off,23.0,23.8,0.0004,spring,2292,on,10.64,67.3,9.98,17.6,9.28,77.0,27.27,140.6,2.62,73.4,1
2021-05-19 20:00:00,on,on,off,25.0,heat,on,on,21.8,76.2,0.0057,spring,2277,on,28.18,100.8,9.24,11.0,15.53,280.0,28.03,149.0,3.87,64.7,1
2021-05-20 08:00:00,off,off,off,16.0,heat,off,off,20.7,28.4,30.8,spring,2250,on,9.96,78.4,5.28,29.0,6.87,54.9,35.52,35.7,3.06,97.3,1
2021-05-20 12:00:00,off,off,off,24.0,heat,off,off,21.9,19.5,17.1,spring,2204,on,11.25,55.9,6.18,10.6,6.95,98.2,23.99,77.1,6.19,188.7,1
2021-05-20 14:00:00,off,off,off,20.0,cool,on,off,24.6,94.1,98.0,spring,2280,on,18.73,148.0,9.44,14.7,2.62,36.6,26.65,168.4,3.76,107.7,1
2021-05-20 18:00:00,off,off,on,20.0,heat,on,off,19.0,24.0,0.0076,spring,2297,on,9.94,53.2,8.52,11.2,3.74,99.8,27.18,145.2,2.26,66.9,1
2021-05-20 20:00:00,on,on,off,20.0,cool,off,on,23.5,37.0,0.0076,spring,2223,on,22.57,132.3,5.9,12.2,17.92,256.4,39.14,114.5,2.52,75.7,1
2021-05-21 08:00:00,off,off,off,25.0,heat,on,off,22.7,20.5,86.3,spring,2208,on,13.72,53.1,8.69,17.3,8.9,30.6,19.41,85.0,3.06,112.4,1
2021-05-21 12:00:00,off,off,off,19.0,heat,off,off,20.1,59.2,0.0035,spring,2225,on,12.47,69.0,8.36,29.1,6.51,118.0,37.96,171.1,4.59,215.1,1
2021-05-21 14:00:00,off,on,off,28.0,cool,off,off,24.8,24.4,93.0,spring,2252,on,23.11,103.2,8.39,19.3,2.55,94.1,13.94,68.7,2.58,111.6,1
2021-05-21 18:00:00,off,on,off,21.0,heat,on,off,22.4,71.7,0.0073,spring,2258,on,10.85,58.1,8.8,26.4,4.04,91.5,27.82,160.0,2.78,113.1,1
2021-05-21 20:00:00,on,on,off,23.0,cool,on,on,23.8,86.9,0.0087,spring,2215,on,23.86,138.4,9.93,25.4,13.52,235.1,27.67,106.3,2.01,71.0,1
2021-05-22 08:00:00,off,on,off,23.0,heat,off,off,20.7,32.3,32.5,spring,2217,on,7.8,54.1,6.76,15.6,5.87,114.3,32.39,83.2,2.61,73.7,1
2021-05-22 12:00:00,off,off,off,28.0,cool,on,off,24.9,91.6,0.0046,spring,2216,on,9.87,45.1,9.61,24.1,4.09,45.4,25.35,180.0,5.56,229.7,1
2021-05-22 14:00:00,off,on,on,21.0,heat,on,off,19.1,41.0,84.8,spring,2237,on,23.8,176.4,5.77,23.8,9.83,88.3,33.81,174.8,2.62,61.9,1
2021-05-22 18:00:00,off,off,on,18.0,heat,on,off,19.5,17.3,18.6,spring,2298,on,11.34,48.3,5.26,22.5,7.2,42.0,14.87,32.3,3.11,94.1,1
2021-05-22 20:00:00,on,on,on,18.0,heat,off,on,18.6,35.2,0.0095,spring,2235,on,19.61,132.1,8.17,15.7,10.21,255.6,22.01,39.0,2.06,62.7,1
2021-05-23 08:00:00,off,off,off,23.0,heat,off,off,21.7,75.2,68.8,spring,2215,on,13.46,77.0,9.85,23.9,5.24,113.6,23.49,62.7,2.42,118.2,1
2021-05-23 12:00:00,off,off,off,24.0,cool,off,off,24.3,56.9,0.0049,spring,2251,on,12.0,64.5,5.14,10.3,6.78,34.9,23.62,41.5,4.27,204.8,1
2021-05-23 14:00:00,off,on,off,24.0,cool,on,off,24.7,60.6,60.5,spring,2279,on,23.74,104.6,5.95,16.5,9.91,109.1,13.74,105.6,3.2,99.2,1
2021-05-23 18:00:00,off,on,on,17.0,heat,on,off,18.2,39.4,0.0021,spring,2226,on,8.31,71.3,7.58,15.1,9.33,35.1,11.32,119.5,3.63,91.2,1
2021-05-23 20:00:00,on,on,off,21.0,heat,on,on,22.5,4.0,0.0011,spring,2284,on,20.42,123.1,9.08,14.0,11.88,209.2,27.98,149.4,2.5,92.7,1
2021-05-24 08:00:00,off,off,on,19.0,heat,off,off,18.9,64.6,39.7,spring,2296,on,11.34,76.8,9.03,19.9,5.73,87.0,14.74,148.3,3.97,101.1,1
