Space,Room,Timestamp,Temperature,AC Status,AC Desired Temperature,Light Sensor Value,Light Device Status
SPACE_2,ROOM_2,2024-12-27 12:37:58,29.04,off,none,880.19,off
SPACE_2,ROOM_3,2024-12-27 12:37:58,29.26,off,none,969.31,off
SPACE_1,ROOM_1,2024-12-27 12:38:58,29.5,off,none,958.65,off
SPACE_1,ROOM_2,2024-12-27 12:38:58,29.34,off,none,867.15,off
SPACE_1,ROOM_3,2024-12-27 12:38:58,29.75,off,none,951.29,off
SPACE_2,ROOM_1,2024-12-27 12:38:58,29.2,off,none,848.79,off
SPACE_2,ROOM_2,2024-12-27 12:38:58,28.17,off,none,887.06,off
SPACE_2,ROOM_3,2024-12-27 12:38:58,28.81,off,none,858.48,off
SPACE_1,ROOM_1,2024-12-27 12:39:58,28.13,off,none,891.4,off
SPACE_1,ROOM_2,2024-12-27 12:39:58,28.74,off,none,816.83,off
SPACE_1,ROOM_3,2024-12-27 12:39:58,28.03,off,none,978.33,off
SPACE_2,ROOM_1,2024-12-27 12:39:58,29.82,off,none,851.52,off
SPACE_2,ROOM_2,2024-12-27 12:39:58,28.76,off,none,832.51,off
SPACE_2,ROOM_3,2024-12-27 12:39:58,29.6,off,none,945.81,off
SPACE_1,ROOM_1,2024-12-27 12:40:58,29.89,off,none,917.96,off
SPACE_1,ROOM_2,2024-12-27 12:40:58,29.8,off,none,817.34,off
SPACE_1,ROOM_3,2024-12-27 12:40:58,28.42,off,none,822.64,off
SPACE_2,ROOM_1,2024-12-27 12:40:58,29.12,off,none,829.79,off
SPACE_2,ROOM_2,2024-12-27 12:40:58,28.15,off,none,970.73,off
SPACE_2,ROOM_3,2024-12-27 12:40:58,29.29,off,none,875.41,off
SPACE_1,ROOM_1,2024-12-27 12:41:58,28.5,off,none,820.5,off
SPACE_1,ROOM_2,2024-12-27 12:41:58,29.17,off,none,882.31,off
SPACE_1,ROOM_3,2024-12-27 12:41:58,29.49,off,none,890.22,off
SPACE_2,ROOM_1,2024-12-27 12:41:58,29.67,off,none,824.64,off
SPACE_2,ROOM_2,2024-12-27 12:41:58,29.07,off,none,934.19,off
SPACE_2,ROOM_3,2024-12-27 12:41:58,29.6,off,none,864.75,off
SPACE_1,ROOM_1,2024-12-27 12:42:58,29.38,off,none,893.64,off
SPACE_1,ROOM_2,2024-12-27 12:42:58,28.32,off,none,854.75,off
SPACE_1,ROOM_3,2024-12-27 12:42:58,28.62,off,none,979.55,off
SPACE_2,ROOM_1,2024-12-27 12:42:58,28.11,off,none,836.44,off
SPACE_2,ROOM_2,2024-12-27 12:42:58,28.88,off,none,812.59,off
SPACE_2,ROOM_3,2024-12-27 12:42:58,28.78,off,none,970.86,off
SPACE_1,ROOM_1,2024-12-27 12:43:58,29.91,off,none,972.93,off
SPACE_1,ROOM_2,2024-12-27 12:43:58,29.87,off,none,979.1,off
SPACE_1,ROOM_3,2024-12-27 12:43:58,29.52,off,none,942.86,off
SPACE_2,ROOM_1,2024-12-27 12:43:58,29.34,off,none,998.44,off
SPACE_2,ROOM_2,2024-12-27 12:43:58,28.82,off,none,846.15,off
SPACE_2,ROOM_3,2024-12-27 12:43:58,28.51,off,none,954.55,off
SPACE_1,ROOM_1,2024-12-27 12:44:58,29.25,off,none,843.99,off
SPACE_1,ROOM_2,2024-12-27 12:44:58,29.16,off,none,833.06,off
SPACE_1,ROOM_3,2024-12-27 12:44:58,29.09,off,none,849.49,off
SPACE_2,ROOM_1,2024-12-27 12:44:58,28.8,off,none,998.62,off
SPACE_2,ROOM_2,2024-12-27 12:44:58,28.1,off,none,871.9,off
SPACE_2,ROOM_3,2024-12-27 12:44:58,29.58,off,none,850.93,off
SPACE_1,ROOM_1,2024-12-27 12:45:58,28.08,off,none,862.16,off
SPACE_1,ROOM_2,2024-12-27 12:45:58,29.42,off,none,818.85,off
SPACE_1,ROOM_3,2024-12-27 12:45:58,28.21,off,none,834.42,off
SPACE_2,ROOM_1,2024-12-27 12:45:58,28.5,off,none,920.88,off
SPACE_2,ROOM_2,2024-12-27 12:45:58,28.36,off,none,999.87,off
SPACE_2,ROOM_3,2024-12-27 12:45:58,29.01,off,none,848.73,off
SPACE_1,ROOM_1,2024-12-27 12:46:58,28.02,off,none,834.49,off
SPACE_1,ROOM_2,2024-12-27 12:46:58,29.27,off,none,879.2,off
SPACE_1,ROOM_3,2024-12-27 12:46:58,28.02,off,none,853.68,off
SPACE_2,ROOM_1,2024-12-27 12:46:58,29.2,off,none,899.94,off
SPACE_2,ROOM_2,2024-12-27 12:46:58,29.14,off,none,993.74,off
SPACE_2,ROOM_3,2024-12-27 12:46:58,28.62,off,none,848.42,off
SPACE_1,ROOM_1,2024-12-27 12:47:58,28.37,off,none,994.03,off
SPACE_1,ROOM_2,2024-12-27 12:47:58,28.08,off,none,867.88,off
SPACE_1,ROOM_3,2024-12-27 12:47:58,29.81,off,none,889.05,off
SPACE_2,ROOM_1,2024-12-27 12:47:58,29.87,off,none,905.61,off
SPACE_2,ROOM_2,2024-12-27 12:47:58,28.86,off,none,891.83,off
SPACE_2,ROOM_3,2024-12-27 12:47:58,29.23,off,none,820.74,off
SPACE_1,ROOM_1,2024-12-27 12:48:58,29.23,off,none,801.12,off
SPACE_1,ROOM_2,2024-12-27 12:48:58,28.01,off,none,939.42,off
SPACE_1,ROOM_3,2024-12-27 12:48:58,29.84,off,none,995.98,off
SPACE_2,ROOM_1,2024-12-27 12:48:58,29.55,off,none,894.04,off
SPACE_2,ROOM_2,2024-12-27 12:48:58,28.77,off,none,807.72,off
SPACE_2,ROOM_3,2024-12-27 12:48:58,29.02,off,none,966.54,off
SPACE_1,ROOM_1,2024-12-27 12:49:58,29.7,off,none,990.39,off
SPACE_1,ROOM_2,2024-12-27 12:49:58,28.55,off,none,915.22,off
SPACE_1,ROOM_3,2024-12-27 12:49:58,29.12,off,none,884.05,off
SPACE_2,ROOM_1,2024-12-27 12:49:58,29.81,off,none,926.56,off
SPACE_2,ROOM_2,2024-12-27 12:49:58,29.84,off,none,852.37,off
SPACE_2,ROOM_3,2024-12-27 12:49:58,28.63,off,none,858.82,off
SPACE_1,ROOM_1,2024-12-27 12:50:58,29.74,off,none,926.58,off
SPACE_1,ROOM_2,2024-12-27 12:50:58,29.54,off,none,853.64,off
SPACE_1,ROOM_3,2024-12-27 12:50:58,29.17,off,none,875.47,off
SPACE_2,ROOM_1,2024-12-27 12:50:58,29.25,off,none,947.29,off
SPACE_2,ROOM_2,2024-12-27 12:50:58,28.98,off,none,889.16,off
SPACE_2,ROOM_3,2024-12-27 12:50:58,28.05,off,none,918.44,off
SPACE_1,ROOM_1,2024-12-27 12:51:58,28.64,off,none,927.45,off
SPACE_1,ROOM_2,2024-12-27 12:51:58,28.4,off,none,940.35,off
SPACE_1,ROOM_3,2024-12-27 12:51:58,29.11,off,none,911.27,off
SPACE_2,ROOM_1,2024-12-27 12:51:58,28.11,off,none,830.27,off
SPACE_2,ROOM_2,2024-12-27 12:51:58,28.51,off,none,936.11,off
SPACE_2,ROOM_3,2024-12-27 12:51:58,29.26,off,none,891.07,off
SPACE_1,ROOM_1,2024-12-27 12:52:58,29.87,off,none,955.47,off
SPACE_1,ROOM_2,2024-12-27 12:52:58,28.05,off,none,940.56,off
SPACE_1,ROOM_3,2024-12-27 12:52:58,28.81,off,none,911.79,off
SPACE_2,ROOM_1,2024-12-27 12:52:58,29.6,off,none,983.46,off
SPACE_2,ROOM_2,2024-12-27 12:52:58,29.11,off,none,874.43,off
SPACE_2,ROOM_3,2024-12-27 12:52:58,28.18,off,none,815.7,off
SPACE_1,ROOM_1,2024-12-27 12:53:58,28.36,off,none,851.89,off
SPACE_1,ROOM_2,2024-12-27 12:53:58,29.17,off,none,850.43,off
SPACE_1,ROOM_3,2024-12-27 12:53:58,29.84,off,none,964.71,off
SPACE_2,ROOM_1,2024-12-27 12:53:58,28.43,off,none,852.25,off
SPACE_2,ROOM_2,2024-12-27 12:53:58,29.86,off,none,881.85,off
SPACE_2,ROOM_3,2024-12-27 12:53:58,29.98,off,none,802.85,off
SPACE_1,ROOM_1,2024-12-27 12:54:58,29.75,off,none,895.59,off
SPACE_1,ROOM_2,2024-12-27 12:54:58,29.52,off,none,837.48,off
SPACE_1,ROOM_3,2024-12-27 12:54:58,29.41,off,none,817.71,off
SPACE_2,ROOM_1,2024-12-27 12:54:58,28.04,off,none,861.29,off
SPACE_2,ROOM_2,2024-12-27 12:54:58,29.85,off,none,894.72,off
SPACE_2,ROOM_3,2024-12-27 12:54:58,29.69,off,none,890.11,off
SPACE_1,ROOM_1,2024-12-27 12:55:58,29.68,off,none,867.91,off
SPACE_1,ROOM_2,2024-12-27 12:55:58,29.59,off,none,944.0,off
SPACE_1,ROOM_3,2024-12-27 12:55:58,29.28,off,none,875.74,off
SPACE_2,ROOM_1,2024-12-27 12:55:58,28.94,off,none,962.69,off
SPACE_2,ROOM_2,2024-12-27 12:55:58,28.66,off,none,900.68,off
SPACE_2,ROOM_3,2024-12-27 12:55:58,29.76,off,none,877.99,off
SPACE_1,ROOM_1,2024-12-27 12:56:58,29.34,off,none,842.96,off
SPACE_1,ROOM_2,2024-12-27 12:56:58,29.69,off,none,802.28,off
SPACE_1,ROOM_3,2024-12-27 12:56:58,29.22,off,none,922.04,off
SPACE_2,ROOM_1,2024-12-27 12:56:58,28.69,off,none,957.72,off
SPACE_2,ROOM_2,2024-12-27 12:56:58,28.02,off,none,945.02,off
SPACE_2,ROOM_3,2024-12-27 12:56:58,28.22,off,none,962.27,off
SPACE_1,ROOM_1,2024-12-27 12:57:58,29.38,off,none,858.3,off
SPACE_1,ROOM_2,2024-12-27 12:57:58,29.46,off,none,971.6,off
SPACE_1,ROOM_3,2024-12-27 12:57:58,29.11,off,none,833.05,off
SPACE_2,ROOM_1,2024-12-27 12:57:58,28.59,off,none,879.24,off
SPACE_2,ROOM_2,2024-12-27 12:57:58,28.22,off,none,889.9,off
SPACE_2,ROOM_3,2024-12-27 12:57:58,28.16,off,none,987.64,off
SPACE_1,ROOM_1,2024-12-27 12:58:58,28.14,off,none,901.55,off
SPACE_1,ROOM_2,2024-12-27 12:58:58,29.79,off,none,923.08,off
SPACE_1,ROOM_3,2024-12-27 12:58:58,28.8,off,none,839.05,off
SPACE_2,ROOM_1,2024-12-27 12:58:58,29.44,off,none,862.25,off
SPACE_2,ROOM_2,2024-12-27 12:58:58,29.63,off,none,845.79,off
SPACE_2,ROOM_3,2024-12-27 12:58:58,29.15,off,none,938.59,off
SPACE_1,ROOM_1,2024-12-27 12:59:58,28.98,off,none,896.06,off
SPACE_1,ROOM_2,2024-12-27 12:59:58,29.75,off,none,851.42,off
SPACE_1,ROOM_3,2024-12-27 12:59:58,29.05,off,none,992.83,off
SPACE_2,ROOM_1,2024-12-27 12:59:58,29.73,off,none,957.88,off
SPACE_2,ROOM_2,2024-12-27 12:59:58,29.62,off,none,921.26,off
SPACE_2,ROOM_3,2024-12-27 12:59:58,29.81,off,none,931.98,off
SPACE_1,ROOM_1,2024-12-27 13:00:58,29.41,off,none,896.62,off
SPACE_1,ROOM_2,2024-12-27 13:00:58,29.84,off,none,911.79,off
SPACE_1,ROOM_3,2024-12-27 13:00:58,29.15,off,none,978.94,off
SPACE_2,ROOM_1,2024-12-27 13:00:58,30.0,off,none,961.26,off
SPACE_2,ROOM_2,2024-12-27 13:00:58,28.99,off,none,914.32,off
SPACE_2,ROOM_3,2024-12-27 13:00:58,29.86,off,none,987.29,off
SPACE_1,ROOM_1,2024-12-27 13:01:58,28.42,off,none,974.91,off
SPACE_1,ROOM_2,2024-12-27 13:01:58,28.6,off,none,995.87,off
SPACE_1,ROOM_3,2024-12-27 13:01:58,29.3,off,none,936.93,off
SPACE_2,ROOM_1,2024-12-27 13:01:58,28.78,off,none,898.61,off
SPACE_2,ROOM_2,2024-12-27 13:01:58,28.65,off,none,989.04,off
SPACE_2,ROOM_3,2024-12-27 13:01:58,29.06,off,none,827.04,off
SPACE_1,ROOM_1,2024-12-27 13:02:58,29.59,off,none,867.52,off
SPACE_1,ROOM_2,2024-12-27 13:02:58,29.77,off,none,835.72,off
SPACE_1,ROOM_3,2024-12-27 13:02:58,29.63,off,none,988.44,off
SPACE_2,ROOM_1,2024-12-27 13:02:58,28.38,off,none,909.21,off
SPACE_2,ROOM_2,2024-12-27 13:02:58,29.41,off,none,954.15,off
SPACE_2,ROOM_3,2024-12-27 13:02:58,29.16,off,none,896.17,off
SPACE_1,ROOM_1,2024-12-27 13:03:58,29.22,off,none,866.98,off
SPACE_1,ROOM_2,2024-12-27 13:03:58,28.56,off,none,812.78,off
SPACE_1,ROOM_3,2024-12-27 13:03:58,28.25,off,none,873.6,off
SPACE_2,ROOM_1,2024-12-27 13:03:58,28.61,off,none,997.68,off
SPACE_2,ROOM_2,2024-12-27 13:03:58,29.33,off,none,952.97,off
SPACE_2,ROOM_3,2024-12-27 13:03:58,28.25,off,none,882.24,off
SPACE_1,ROOM_1,2024-12-27 13:04:58,28.73,off,none,941.78,off
SPACE_1,ROOM_2,2024-12-27 13:04:58,29.51,off,none,976.28,off
SPACE_1,ROOM_3,2024-12-27 13:04:58,28.48,off,none,967.35,off
SPACE_2,ROOM_1,2024-12-27 13:04:58,29.75,off,none,938.02,off
SPACE_2,ROOM_2,2024-12-27 13:04:58,29.5,off,none,894.11,off
SPACE_2,ROOM_3,2024-12-27 13:04:58,29.25,off,none,876.22,off
SPACE_1,ROOM_1,2024-12-27 13:05:58,29.95,off,none,957.63,off
SPACE_1,ROOM_2,2024-12-27 13:05:58,29.72,off,none,997.05,off
SPACE_1,ROOM_3,2024-12-27 13:05:58,29.0,off,none,977.33,off
SPACE_2,ROOM_1,2024-12-27 13:05:58,29.48,off,none,999.99,off
SPACE_2,ROOM_2,2024-12-27 13:05:58,29.91,off,none,981.46,off
SPACE_2,ROOM_3,2024-12-27 13:05:58,28.07,off,none,842.2,off
SPACE_1,ROOM_1,2024-12-27 13:06:58,29.43,off,none,929.57,off
SPACE_1,ROOM_2,2024-12-27 13:06:58,28.16,off,none,818.29,off
SPACE_1,ROOM_3,2024-12-27 13:06:58,28.33,off,none,890.54,off
SPACE_2,ROOM_1,2024-12-27 13:06:58,28.55,off,none,881.49,off
SPACE_2,ROOM_2,2024-12-27 13:06:58,29.46,off,none,949.75,off
SPACE_2,ROOM_3,2024-12-27 13:06:58,28.74,off,none,870.42,off
SPACE_1,ROOM_1,2024-12-27 13:07:58,28.69,off,none,885.18,off
SPACE_1,ROOM_2,2024-12-27 13:07:58,29.03,off,none,941.83,off
SPACE_1,ROOM_3,2024-12-27 13:07:58,28.18,off,none,839.22,off
SPACE_2,ROOM_1,2024-12-27 13:07:58,29.53,off,none,810.13,off
SPACE_2,ROOM_2,2024-12-27 13:07:58,29.97,off,none,978.81,off
SPACE_2,ROOM_3,2024-12-27 13:07:58,28.75,off,none,824.05,off
SPACE_1,ROOM_1,2024-12-27 13:08:58,29.23,off,none,964.09,off
SPACE_1,ROOM_2,2024-12-27 13:08:58,28.83,off,none,987.1,off
SPACE_1,ROOM_3,2024-12-27 13:08:58,29.23,off,none,879.26,off
SPACE_2,ROOM_1,2024-12-27 13:08:58,28.72,off,none,906.52,off
SPACE_2,ROOM_2,2024-12-27 13:08:58,28.28,off,none,809.14,off
SPACE_2,ROOM_3,2024-12-27 13:08:58,29.73,off,none,818.43,off
SPACE_1,ROOM_1,2024-12-27 13:09:58,29.41,off,none,854.5,off
SPACE_1,ROOM_2,2024-12-27 13:09:58,28.62,off,none,904.92,off
SPACE_1,ROOM_3,2024-12-27 13:09:58,28.79,off,none,880.1,off
SPACE_2,ROOM_1,2024-12-27 13:09:58,29.57,off,none,806.44,off
SPACE_2,ROOM_2,2024-12-27 13:09:58,29.04,off,none,976.31,off
SPACE_2,ROOM_3,2024-12-27 13:09:58,29.38,off,none,895.23,off
SPACE_1,ROOM_1,2024-12-27 13:10:58,29.36,off,none,985.19,off
SPACE_1,ROOM_2,2024-12-27 13:10:58,28.88,off,none,982.84,off
SPACE_1,ROOM_3,2024-12-27 13:10:58,28.25,off,none,945.44,off
SPACE_2,ROOM_1,2024-12-27 13:10:58,29.46,off,none,887.81,off
SPACE_2,ROOM_2,2024-12-27 13:10:58,28.04,off,none,991.11,off
SPACE_2,ROOM_3,2024-12-27 13:10:58,28.77,off,none,843.13,off
SPACE_1,ROOM_1,2024-12-27 13:11:58,29.6,off,none,897.13,off
SPACE_1,ROOM_2,2024-12-27 13:11:58,28.02,off,none,890.97,off
SPACE_1,ROOM_3,2024-12-27 13:11:58,28.71,off,none,914.74,off
SPACE_2,ROOM_1,2024-12-27 13:11:58,28.34,off,none,918.26,off
SPACE_2,ROOM_2,2024-12-27 13:11:58,28.7,off,none,890.8,off
SPACE_2,ROOM_3,2024-12-27 13:11:58,29.11,off,none,892.01,off
SPACE_1,ROOM_1,2024-12-27 13:12:58,29.9,off,none,964.87,off
SPACE_1,ROOM_2,2024-12-27 13:12:58,28.02,off,none,811.73,off
SPACE_1,ROOM_3,2024-12-27 13:12:58,29.78,off,none,863.92,off
SPACE_2,ROOM_1,2024-12-27 13:12:58,29.92,off,none,920.45,off
SPACE_2,ROOM_2,2024-12-27 13:12:58,29.59,off,none,836.59,off
SPACE_2,ROOM_3,2024-12-27 13:12:58,28.8,off,none,834.88,off
SPACE_1,ROOM_1,2024-12-27 13:13:58,28.3,off,none,801.49,off
SPACE_1,ROOM_2,2024-12-27 13:13:58,29.61,off,none,873.82,off
SPACE_1,ROOM_3,2024-12-27 13:13:58,29.84,off,none,956.13,off
SPACE_2,ROOM_1,2024-12-27 13:13:58,29.18,off,none,826.6,off
SPACE_2,ROOM_2,2024-12-27 13:13:58,29.06,off,none,985.46,off
SPACE_2,ROOM_3,2024-12-27 13:13:58,29.16,off,none,871.71,off
SPACE_1,ROOM_1,2024-12-27 13:14:58,28.79,off,none,996.97,off
SPACE_1,ROOM_2,2024-12-27 13:14:58,28.12,off,none,857.1,off
SPACE_1,ROOM_3,2024-12-27 13:14:58,29.08,off,none,886.0,off
SPACE_2,ROOM_1,2024-12-27 13:14:58,28.49,off,none,857.51,off
SPACE_2,ROOM_2,2024-12-27 13:14:58,28.04,off,none,844.68,off
SPACE_2,ROOM_3,2024-12-27 13:14:58,28.1,off,none,855.49,off
SPACE_1,ROOM_1,2024-12-27 13:15:58,29.48,off,none,958.0,off
SPACE_1,ROOM_2,2024-12-27 13:15:58,28.84,off,none,939.66,off
SPACE_1,ROOM_3,2024-12-27 13:15:58,28.78,off,none,911.41,off
SPACE_2,ROOM_1,2024-12-27 13:15:58,28.78,off,none,862.99,off
SPACE_2,ROOM_2,2024-12-27 13:15:58,28.47,off,none,863.68,off
SPACE_2,ROOM_3,2024-12-27 13:15:58,29.21,off,none,849.76,off
SPACE_1,ROOM_1,2024-12-27 13:16:58,29.23,off,none,933.73,off
SPACE_1,ROOM_2,2024-12-27 13:16:58,28.79,off,none,829.87,off
SPACE_1,ROOM_3,2024-12-27 13:16:58,29.34,off,none,973.44,off
SPACE_2,ROOM_1,2024-12-27 13:16:58,28.1,off,none,874.66,off
SPACE_2,ROOM_2,2024-12-27 13:16:58,28.54,off,none,927.29,off
SPACE_2,ROOM_3,2024-12-27 13:16:58,28.21,off,none,918.22,off
SPACE_1,ROOM_1,2024-12-27 13:17:58,28.77,off,none,931.48,off
SPACE_1,ROOM_2,2024-12-27 13:17:58,29.84,off,none,876.19,off
SPACE_1,ROOM_3,2024-12-27 13:17:58,29.48,off,none,801.75,off
SPACE_2,ROOM_1,2024-12-27 13:17:58,29.67,off,none,918.66,off
SPACE_2,ROOM_2,2024-12-27 13:17:58,28.36,off,none,904.05,off
SPACE_2,ROOM_3,2024-12-27 13:17:58,28.18,off,none,950.73,off
SPACE_1,ROOM_1,2024-12-27 13:18:58,28.07,off,none,809.73,off
SPACE_1,ROOM_2,2024-12-27 13:18:58,28.68,off,none,821.13,off
SPACE_1,ROOM_3,2024-12-27 13:18:58,28.95,off,none,866.01,off
SPACE_2,ROOM_1,2024-12-27 13:18:58,29.34,off,none,826.01,off
SPACE_2,ROOM_2,2024-12-27 13:18:58,29.71,off,none,868.48,off
SPACE_2,ROOM_3,2024-12-27 13:18:58,28.04,off,none,804.59,off
SPACE_1,ROOM_1,2024-12-27 13:19:58,28.15,off,none,866.84,off
SPACE_1,ROOM_2,2024-12-27 13:19:58,28.4,off,none,825.2,off
SPACE_1,ROOM_3,2024-12-27 13:19:58,28.88,off,none,951.92,off
SPACE_2,ROOM_1,2024-12-27 13:19:58,29.07,off,none,960.16,off
SPACE_2,ROOM_2,2024-12-27 13:19:58,29.91,off,none,926.02,off
SPACE_2,ROOM_3,2024-12-27 13:19:58,29.02,off,none,937.09,off
SPACE_1,ROOM_1,2024-12-27 13:20:58,29.67,off,none,956.88,off
SPACE_1,ROOM_2,2024-12-27 13:20:58,28.12,off,none,848.32,off
SPACE_1,ROOM_3,2024-12-27 13:20:58,29.46,off,none,858.59,off
SPACE_2,ROOM_1,2024-12-27 13:20:58,28.34,off,none,925.11,off
SPACE_2,ROOM_2,2024-12-27 13:20:58,29.24,off,none,922.9,off
SPACE_2,ROOM_3,2024-12-27 13:20:58,29.87,off,none,980.61,off
SPACE_1,ROOM_1,2024-12-27 13:21:58,28.48,off,none,860.96,off
SPACE_1,ROOM_2,2024-12-27 13:21:58,29.8,off,none,939.09,off
SPACE_1,ROOM_3,2024-12-27 13:21:58,28.53,off,none,954.56,off
SPACE_2,ROOM_1,2024-12-27 13:21:58,29.18,off,none,952.55,off
SPACE_2,ROOM_2,2024-12-27 13:21:58,29.84,off,none,890.69,off
SPACE_2,ROOM_3,2024-12-27 13:21:58,28.55,off,none,967.32,off
SPACE_1,ROOM_1,2024-12-27 13:22:58,28.82,off,none,946.44,off
SPACE_1,ROOM_2,2024-12-27 13:22:58,28.26,off,none,821.72,off
SPACE_1,ROOM_3,2024-12-27 13:22:58,29.9,off,none,808.8,off
SPACE_2,ROOM_1,2024-12-27 13:22:58,29.54,off,none,824.31,off
SPACE_2,ROOM_2,2024-12-27 13:22:58,28.44,off,none,872.37,off
SPACE_2,ROOM_3,2024-12-27 13:22:58,29.42,off,none,996.02,off
SPACE_1,ROOM_1,2024-12-27 13:23:58,29.08,off,none,939.53,off
SPACE_1,ROOM_2,2024-12-27 13:23:58,28.45,off,none,976.72,off
SPACE_1,ROOM_3,2024-12-27 13:23:58,29.7,off,none,940.8,off
SPACE_2,ROOM_1,2024-12-27 13:23:58,29.46,off,none,941.1,off
SPACE_2,ROOM_2,2024-12-27 13:23:58,28.44,off,none,829.75,off
SPACE_2,ROOM_3,2024-12-27 13:23:58,29.63,off,none,948.54,off
SPACE_1,ROOM_1,2024-12-27 13:24:58,29.02,off,none,862.79,off
SPACE_1,ROOM_2,2024-12-27 13:24:58,28.02,off,none,906.83,off
SPACE_1,ROOM_3,2024-12-27 13:24:58,28.53,off,none,951.66,off
SPACE_2,ROOM_1,2024-12-27 13:24:58,29.06,off,none,830.68,off
SPACE_2,ROOM_2,2024-12-27 13:24:58,28.5,off,none,998.2,off
SPACE_2,ROOM_3,2024-12-27 13:24:58,29.93,off,none,909.47,off
SPACE_1,ROOM_1,2024-12-27 13:25:58,29.54,off,none,908.32,off
SPACE_1,ROOM_2,2024-12-27 13:25:58,29.92,off,none,914.18,off
SPACE_1,ROOM_3,2024-12-27 13:25:58,28.97,off,none,907.04,off
SPACE_2,ROOM_1,2024-12-27 13:25:58,28.68,off,none,909.27,off
SPACE_2,ROOM_2,2024-12-27 13:25:58,28.92,off,none,880.05,off
SPACE_2,ROOM_3,2024-12-27 13:25:58,29.58,off,none,946.9,off
SPACE_1,ROOM_1,2024-12-27 13:26:58,29.01,off,none,828.52,off
SPACE_1,ROOM_2,2024-12-27 13:26:58,28.51,off,none,868.61,off
SPACE_1,ROOM_3,2024-12-27 13:26:58,28.87,off,none,884.85,off
SPACE_2,ROOM_1,2024-12-27 13:26:58,28.2,off,none,976.81,off
SPACE_2,ROOM_2,2024-12-27 13:26:58,28.97,off,none,964.96,off
SPACE_2,ROOM_3,2024-12-27 13:26:58,28.51,off,none,993.68,off
SPACE_1,ROOM_1,2024-12-27 13:27:58,28.21,off,none,987.76,off
SPACE_1,ROOM_2,2024-12-27 13:27:58,28.76,off,none,947.48,off
SPACE_1,ROOM_3,2024-12-27 13:27:58,29.65,off,none,845.27,off
SPACE_2,ROOM_1,2024-12-27 13:27:58,28.37,off,none,924.61,off
SPACE_2,ROOM_2,2024-12-27 13:27:58,28.32,off,none,904.54,off
SPACE_2,ROOM_3,2024-12-27 13:27:58,28.04,off,none,812.11,off
SPACE_1,ROOM_1,2024-12-27 13:28:58,29.07,off,none,814.79,off
SPACE_1,ROOM_2,2024-12-27 13:28:58,28.75,off,none,841.65,off
SPACE_1,ROOM_3,2024-12-27 13:28:58,28.17,off,none,969.33,off
SPACE_2,ROOM_1,2024-12-27 13:28:58,29.6,off,none,990.85,off
SPACE_2,ROOM_2,2024-12-27 13:28:58,29.9,off,none,804.08,off
SPACE_2,ROOM_3,2024-12-27 13:28:58,29.7,off,none,819.6,off
SPACE_1,ROOM_1,2024-12-27 13:29:58,28.22,off,none,878.78,off
SPACE_1,ROOM_2,2024-12-27 13:29:58,29.42,off,none,893.18,off
SPACE_1,ROOM_3,2024-12-27 13:29:58,29.3,off,none,942.24,off
SPACE_2,ROOM_1,2024-12-27 13:29:58,28.55,off,none,975.44,off
SPACE_2,ROOM_2,2024-12-27 13:29:58,28.09,off,none,964.2,off
SPACE_2,ROOM_3,2024-12-27 13:29:58,28.66,off,none,820.6,off
SPACE_1,ROOM_1,2024-12-27 13:30:58,29.25,off,none,916.57,off
SPACE_1,ROOM_2,2024-12-27 13:30:58,28.53,off,none,983.25,off
SPACE_1,ROOM_3,2024-12-27 13:30:58,29.93,off,none,898.95,off
SPACE_2,ROOM_1,2024-12-27 13:30:58,28.75,off,none,989.86,off
SPACE_2,ROOM_2,2024-12-27 13:30:58,28.4,off,none,900.58,off
SPACE_2,ROOM_3,2024-12-27 13:30:58,29.6,off,none,940.07,off
SPACE_1,ROOM_1,2024-12-27 13:31:58,28.81,off,none,888.96,off
SPACE_1,ROOM_2,2024-12-27 13:31:58,28.5,off,none,858.6,off
SPACE_1,ROOM_3,2024-12-27 13:31:58,28.91,off,none,849.15,off
SPACE_2,ROOM_1,2024-12-27 13:31:58,28.0,off,none,969.05,off
SPACE_2,ROOM_2,2024-12-27 13:31:58,29.41,off,none,801.36,off
SPACE_2,ROOM_3,2024-12-27 13:31:58,29.1,off,none,930.45,off
SPACE_1,ROOM_1,2024-12-27 13:32:58,28.8,off,none,875.22,off
SPACE_1,ROOM_2,2024-12-27 13:32:58,28.0,off,none,891.69,off
SPACE_1,ROOM_3,2024-12-27 13:32:58,28.72,off,none,895.98,off
SPACE_2,ROOM_1,2024-12-27 13:32:58,28.25,off,none,801.36,off
SPACE_2,ROOM_2,2024-12-27 13:32:58,29.06,off,none,815.08,off
SPACE_2,ROOM_3,2024-12-27 13:32:58,28.62,off,none,980.64,off
SPACE_1,ROOM_1,2024-12-27 13:33:58,29.07,off,none,991.02,off
SPACE_1,ROOM_2,2024-12-27 13:33:58,29.98,off,none,948.84,off
SPACE_1,ROOM_3,2024-12-27 13:33:58,29.21,off,none,981.19,off
SPACE_2,ROOM_1,2024-12-27 13:33:58,28.79,off,none,983.98,off
SPACE_2,ROOM_2,2024-12-27 13:33:58,29.43,off,none,848.28,off
SPACE_2,ROOM_3,2024-12-27 13:33:58,28.12,off,none,869.37,off
SPACE_1,ROOM_1,2024-12-27 13:34:58,28.05,off,none,915.19,off
SPACE_1,ROOM_2,2024-12-27 13:34:58,29.49,off,none,968.17,off
