timestamp,lights,fan,ac_status,ac_temperature,ac_mode,heater_switch,laundry_machine,temperature,humidity,distance,season,soil,pump,ac_energy,ac_status_duration,heater_energy,heater_switch_duration,lights_energy,lights_duration,laundry_energy,laundry_machine_duration,fan_energy,fan_duration,pump_duration
2021-01-22 12:00:00,off,on,off,18.0,heat,on,off,14.7,94.9,0.0086,winter,2926,on,2.99,40.6,20.12,237.0,7.24,95.1,10.06,99.1,2.84,59.6,0.1
2021-01-22 14:00:00,off,on,off,18.0,heat,off,off,13.6,22.4,71.8,winter,2257,on,6.11,44.4,29.09,158.0,5.28,82.6,26.0,68.2,1.83,44.5,0.1
2021-01-22 18:00:00,off,on,off,17.0,heat,off,off,12.7,58.5,0.0045,winter,2294,on,5.12,36.1,29.99,134.3,8.55,69.9,31.27,74.8,2.61,46.1,0.1
2021-01-22 20:00:00,on,off,off,17.0,heat,on,on,12.4,71.7,0.0077,winter,2295,on,3.35,41.1,67.07,447.7,13.28,192.9,12.9,38.3,1.56,58.9,0.1
2021-01-23 08:00:00,off,on,off,17.0,heat,on,off,12.5,76.0,68.6,winter,2966,on,4.07,41.1,28.3,231.5,8.42,41.0,22.32,155.2,2.4,56.8,0.1
2021-01-23 12:00:00,off,off,off,19.0,heat,on,off,14.6,73.8,0.008,winter,2599,on,3.77,34.1,29.06,193.8,9.33,56.0,24.19,48.1,2.5,45.3,0.1
2021-01-23 14:00:00,off,off,off,16.0,heat,on,off,12.2,31.4,73.0,winter,2258,on,7.02,37.5,32.57,210.6,8.52,65.5,20.42,89.8,1.69,31.5,0.1
2021-01-23 18:00:00,off,off,off,17.0,heat,off,off,12.4,29.4,0.0093,winter,2247,on,6.56,38.6,39.36,157.0,9.41,98.1,23.82,163.3,1.26,38.2,0.1
2021-01-23 20:00:00,on,off,off,19.0,heat,on,on,14.4,64.4,0.006,winter,2291,on,3.0,34.3,61.19,464.1,13.65,186.3,13.38,36.8,1.36,59.0,0.1
2021-01-24 08:00:00,off,on,off,18.0,heat,off,off,14.7,53.1,67.2,winter,2321,on,8.55,32.8,37.67,135.1,6.5,106.5,10.17,47.0,1.85,58.2,0.1
2021-01-24 12:00:00,off,on,off,17.0,heat,off,off,12.5,42.9,0.0095,winter,2942,on,7.37,34.7,39.34,200.9,3.38,40.3,38.32,100.1,1.78,47.3,0.1
2021-01-24 14:00:00,off,off,off,18.0,heat,on,off,12.8,7.6,24.0,winter,2298,on,6.87,38.5,21.85,217.6,8.77,34.6,37.35,167.0,1.66,57.0,0.1
2021-01-24 18:00:00,off,on,off,17.0,heat,off,off,13.0,41.1,0.0044,winter,2290,on,5.64,28.6,28.29,235.8,6.52,92.5,23.31,174.1,2.73,37.9,0.1
2021-01-24 20:00:00,on,off,off,18.0,heat,on,on,13.6,46.9,0.0018,winter,2230,on,2.03,39.9,47.26,367.1,12.68,250.0,31.19,70.6,2.46,31.7,0.1
2021-01-25 08:00:00,off,off,off,18.0,heat,off,off,14.0,29.4,84.2,winter,2182,on,4.92,44.6,26.54,130.6,5.87,79.3,14.53,120.1,2.2,53.2,0.1
2021-01-25 12:00:00,off,on,off,17.0,heat,off,off,14.0,7.4,0.0035,winter,2549,on,9.81,30.4,23.19,211.1,3.69,114.6,23.14,179.5,1.04,37.4,0.1
2021-01-25 14:00:00,off,off,off,18.0,heat,off,off,14.7,40.1,25.4,winter,2247,on,9.73,36.0,26.57,197.3,9.27,65.8,38.1,68.1,2.74,60.0,0.1
2021-01-25 18:00:00,off,on,off,17.0,heat,on,off,12.7,66.5,0.0068,winter,2225,on,9.4,39.2,20.31,180.7,3.42,36.4,13.51,104.8,1.12,31.5,0.1
2021-01-25 20:00:00,on,on,off,17.0,heat,on,on,12.2,3.3,0.003,winter,2239,on,9.08,24.0,67.83,321.6,17.6,205.6,38.21,179.3,1.32,43.6,0.1
2021-01-26 08:00:00,off,off,off,19.0,heat,on,off,14.7,18.4,93.3,winter,2161,on,6.2,29.6,35.1,155.3,7.34,41.3,30.14,65.0,2.69,55.9,0.1
2021-01-26 12:00:00,off,off,off,17.0,heat,off,off,13.0,57.3,0.0057,winter,2841,on,5.62,33.8,34.82,149.8,8.53,81.9,38.76,89.8,1.96,47.6,0.1
2021-01-26 14:00:00,off,off,off,17.0,heat,off,off,12.3,70.4,36.9,winter,2208,on,4.92,23.6,35.4,123.3,9.96,51.4,31.7,133.4,1.46,48.1,0.1
2021-01-26 18:00:00,off,off,off,17.0,heat,on,off,14.1,60.9,0.0079,winter,2201,on,6.1,17.0,33.4,179.7,6.81,58.1,35.94,56.6,1.76,38.0,0.1
2021-01-26 20:00:00,on,off,off,18.0,heat,on,on,12.8,63.5,0.0027,winter,2240,on,5.21,40.8,54.01,336.0,19.14,199.4,32.26,77.6,1.3,57.8,0.1
2021-01-27 08:00:00,off,off,off,18.0,heat,on,off,13.3,35.0,30.1,winter,2478,on,8.99,41.5,28.42,212.5,3.52,104.9,17.24,31.3,2.46,40.7,0.1
2021-01-27 12:00:00,off,off,off,17.0,heat,off,off,13.7,38.4,0.0077,winter,2943,on,2.87,40.0,21.67,190.9,8.19,31.6,34.27,91.9,2.22,42.9,0.1
2021-01-27 14:00:00,off,off,off,17.0,heat,on,off,12.3,28.1,59.7,winter,2206,on,5.76,28.5,25.36,231.2,4.1,82.8,17.35,119.1,2.81,56.1,0.1
2021-01-27 18:00:00,off,off,off,18.0,heat,off,off,14.1,49.4,0.0077,winter,2248,on,6.01,17.0,28.25,135.4,9.46,102.3,39.44,109.4,1.27,37.3,0.1
2021-01-27 20:00:00,on,off,off,16.0,heat,on,on,12.9,28.7,0.0019,winter,2259,on,5.89,15.8,64.72,280.4,18.28,196.8,28.66,74.4,1.68,51.2,0.1
2021-01-28 08:00:00,off,on,off,16.0,heat,off,off,14.7,9.7,63.3,winter,2180,on,7.13,31.7,37.79,132.1,2.02,38.2,25.68,39.1,2.34,36.0,0.1
2021-01-28 12:00:00,off,on,off,18.0,heat,off,off,13.7,25.9,0.0035,winter,1975,off,5.55,27.1,35.39,237.1,8.1,79.4,26.44,174.5,1.43,32.2,0.1
2021-01-28 14:00:00,off,on,off,16.0,heat,on,off,12.1,72.5,80.3,winter,2282,on,3.5,44.3,20.11,149.2,3.85,119.7,24.84,110.2,2.66,53.0,0.1
2021-01-28 18:00:00,off,off,off,18.0,heat,off,off,12.9,70.3,0.0014,winter,2227,on,6.9,24.3,25.85,234.6,7.06,31.4,12.42,60.4,1.1,45.8,0.1
2021-01-28 20:00:00,on,off,off,18.0,heat,on,on,13.2,72.5,0.0034,winter,2273,on,6.95,20.3,73.52,302.6,12.66,251.9,10.31,102.2,2.84,38.1,0.1
2021-01-29 08:00:00,off,off,off,18.0,heat,on,off,13.5,32.4,83.4,winter,2503,on,9.38,18.8,33.45,236.3,2.66,74.2,33.42,30.0,1.38,36.6,0.1
2021-01-29 12:00:00,off,off,off,16.0,heat,off,off,14.1,75.5,0.0059,winter,2465,on,7.16,22.7,37.85,133.2,9.52,74.4,12.46,97.7,1.12,49.0,0.1
2021-01-29 14:00:00,off,off,off,16.0,heat,off,off,12.2,31.1,52.3,winter,2215,on,8.74,25.8,23.1,210.9,7.05,59.8,34.29,101.3,1.37,35.7,0.1
2021-01-29 18:00:00,off,off,off,17.0,heat,off,off,12.1,50.8,0.0083,winter,2214,on,3.25,44.3,31.0,140.0,7.71,113.6,13.76,57.4,2.55,43.2,0.1
2021-01-29 20:00:00,on,off,off,16.0,heat,on,on,13.0,41.0,0.0016,winter,2228,on,7.21,35.3,53.43,365.1,19.14,279.5,11.51,69.2,2.31,38.6,0.1
2021-01-30 08:00:00,off,on,off,16.0,heat,off,off,13.3,80.0,51.6,winter,2449,on,9.45,20.9,30.61,178.2,8.06,37.0,35.48,101.4,1.11,53.0,0.1
2021-01-30 12:00:00,off,on,off,19.0,heat,on,off,14.6,35.8,0.0079,winter,2000,off,2.36,15.9,35.15,129.3,5.59,99.1,35.31,34.5,1.36,49.1,0.1
2021-01-30 14:00:00,off,off,off,17.0,heat,on,off,12.7,28.4,71.7,winter,2277,on,2.01,32.2,27.62,159.0,3.75,115.9,21.99,62.6,2.63,53.2,0.1
2021-01-30 18:00:00,off,off,off,16.0,heat,off,off,12.5,10.2,0.0089,winter,2284,on,7.2,18.4,28.45,159.6,6.68,58.2,19.9,88.7,2.1,35.5,0.1
2021-01-30 20:00:00,on,off,off,19.0,heat,on,on,15.0,21.3,0.0035,winter,2251,on,9.96,43.8,67.66,278.2,15.1,258.1,28.25,30.5,1.4,59.7,0.1
2021-01-31 08:00:00,off,on,off,17.0,heat,on,off,12.2,71.6,37.8,winter,1982,off,7.32,42.6,25.88,197.5,4.72,114.1,28.47,122.7,1.26,50.8,0.1
2021-01-31 12:00:00,off,off,off,17.0,heat,off,off,14.5,7.7,0.0079,winter,1934,off,2.89,21.8,21.37,134.0,3.82,30.6,29.4,122.1,1.71,35.1,0.1
2021-01-31 14:00:00,off,on,off,16.0,heat,on,off,12.1,86.3,25.0,winter,2224,on,8.55,18.6,26.3,146.6,9.77,67.9,16.28,84.8,2.53,30.9,0.1
2021-01-31 18:00:00,off,on,off,17.0,heat,on,off,12.6,8.3,0.0011,winter,2273,on,5.34,41.6,25.86,230.0,3.41,92.9,19.43,103.3,2.98,43.0,0.1
2021-01-31 20:00:00,on,on,off,17.0,heat,on,on,12.1,81.7,0.0005,winter,2209,on,8.93,26.9,72.2,424.0,10.23,233.0,17.25,151.8,2.36,31.0,0.1
2021-02-01 08:00:00,off,off,off,17.0,heat,on,off,13.1,59.6,68.1,winter,2489,on,9.85,26.4,14.8,69.5,4.18,75.7,20.65,59.9,1.42,34.1,0.1
2021-02-01 12:00:00,off,on,off,17.0,heat,on,off,12.9,30.3,0.0058,winter,2984,on,3.67,23.9,12.74,98.1,8.25,41.0,22.62,140.6,2.11,44.4,0.1
2021-02-01 14:00:00,off,off,off,19.0,heat,on,off,14.9,39.0,40.3,winter,2298,on,6.56,22.9,13.41,63.4,9.73,34.4,11.09,31.3,1.01,41.8,0.1
2021-02-01 18:00:00,off,off,off,19.0,heat,on,off,14.0,17.0,0.0059,winter,2276,on,3.99,16.1,12.22,60.4,7.07,38.6,39.6,115.5,1.54,55.0,0.1
2021-02-01 20:00:00,on,on,off,17.0,heat,on,on,12.1,2.8,0.0068,winter,2220,on,7.2,41.6,34.7,219.0,15.09,234.8,36.38,59.0,2.76,49.1,0.1
2021-02-02 08:00:00,off,off,off,17.0,heat,off,off,12.4,63.9,63.1,winter,2184,on,3.15,39.9,18.22,95.4,7.95,95.9,37.88,75.7,1.36,36.7,0.1
2021-02-02 12:00:00,off,off,off,18.0,heat,off,off,14.4,15.7,0.0029,winter,2156,on,2.43,29.0,12.06,107.7,9.69,57.3,29.49,61.7,2.51,54.6,0.1
2021-02-02 14:00:00,off,on,off,18.0,heat,off,off,14.2,82.5,33.1,winter,2238,on,6.84,44.3,19.08,111.1,5.39,99.6,23.99,62.9,1.47,53.8,0.1
2021-02-02 18:00:00,off,on,off,16.0,heat,off,off,13.8,73.3,0.0072,winter,2272,on,4.4,21.3,18.74,63.6,4.77,109.5,13.22,93.5,2.13,43.2,0.1
2021-02-02 20:00:00,on,off,off,16.0,heat,on,on,12.0,60.7,0.0038,winter,2283,on,8.17,24.0,26.22,164.3,16.0,231.2,16.76,76.5,1.53,39.3,0.1
2021-02-03 08:00:00,off,on,off,16.0,heat,on,off,14.5,87.6,32.2,winter,2680,on,5.87,19.8,11.68,91.0,5.38,65.3,16.98,129.6,1.48,47.3,0.1
2021-02-03 12:00:00,off,off,off,17.0,heat,on,off,14.3,97.0,0.0002,winter,2094,off,5.5,19.9,18.22,64.5,4.37,46.8,13.75,111.1,2.68,51.1,0.1
2021-02-03 14:00:00,off,off,off,16.0,heat,on,off,13.5,76.4,72.8,winter,2239,on,8.82,40.2,13.05,101.3,4.25,37.9,21.26,99.2,2.44,39.2,0.1
2021-02-03 18:00:00,off,on,off,16.0,heat,on,off,12.2,20.5,0.0019,winter,2256,on,6.94,25.1,11.98,67.5,9.5,40.0,18.0,119.6,1.92,36.5,0.1
2021-02-03 20:00:00,on,on,off,17.0,heat,on,on,14.4,8.4,0.0021,winter,2269,on,2.07,35.0,31.42,159.0,13.25,184.0,34.62,73.0,2.58,39.6,0.1
2021-02-04 08:00:00,off,off,off,16.0,heat,on,off,13.3,47.2,46.5,winter,2903,on,3.57,43.0,15.33,91.4,8.12,97.7,15.57,69.9,1.66,58.6,0.1
2021-02-04 12:00:00,off,off,off,18.0,heat,on,off,14.1,90.0,0.0021,winter,2864,on,6.58,36.0,10.58,103.9,8.38,91.1,20.61,68.6,1.4,30.3,0.1
2021-02-04 14:00:00,off,on,off,17.0,heat,on,off,13.6,74.3,28.4,winter,2205,on,2.03,39.1,18.78,71.4,5.04,75.6,17.76,171.8,1.19,53.9,0.1
2021-02-04 18:00:00,off,off,off,18.0,heat,off,off,14.0,39.8,0.0023,winter,2254,on,9.6,30.5,18.06,103.4,7.29,85.5,36.92,163.5,1.25,49.8,0.1
2021-02-04 20:00:00,on,off,off,16.0,heat,on,on,12.1,7.4,0.0034,winter,2218,on,5.73,32.7,32.85,165.1,17.24,211.0,25.78,131.7,1.92,36.7,0.1
2021-02-05 08:00:00,off,off,off,17.0,heat,off,off,13.5,61.0,60.1,winter,2359,on,8.73,42.8,15.4,63.3,6.61,71.8,30.4,49.6,1.96,48.9,0.1
2021-02-05 12:00:00,off,on,off,18.0,heat,off,off,13.7,65.7,0.008,winter,2711,on,8.95,19.2,18.21,106.8,4.44,85.3,26.41,168.5,2.22,55.9,0.1
2021-02-05 14:00:00,off,on,off,18.0,heat,off,off,13.2,30.1,94.1,winter,2226,on,4.71,41.5,11.01,110.8,9.72,83.6,28.49,96.4,2.69,40.5,0.1
2021-02-05 18:00:00,off,off,off,18.0,heat,off,off,12.8,53.0,0.0068,winter,2209,on,8.95,26.4,15.78,68.1,2.96,112.8,30.64,156.6,2.12,43.1,0.1
2021-02-05 20:00:00,on,on,off,17.0,heat,on,on,13.3,0.5,0.0029,winter,2237,on,2.76,41.8,37.17,188.2,15.8,253.3,28.44,110.5,2.68,42.9,0.1
2021-02-06 08:00:00,off,off,off,19.0,heat,off,off,14.6,2.3,70.4,winter,2820,on,6.27,23.7,18.07,69.7,3.46,104.3,19.51,48.3,2.82,49.5,0.1
2021-02-06 12:00:00,off,off,off,16.0,heat,off,off,12.4,98.2,0.0012,winter,2893,on,7.44,16.7,16.56,85.1,4.96,117.7,34.03,103.5,1.43,35.8,0.1
2021-02-06 14:00:00,off,off,off,17.0,heat,off,off,14.3,89.4,21.6,winter,2202,on,4.5,33.8,18.35,80.2,4.38,42.6,29.97,32.3,1.31,50.4,0.1
2021-02-06 18:00:00,off,off,off,18.0,heat,off,off,13.9,71.0,0.0038,winter,2292,on,8.36,21.6,12.48,110.1,9.74,41.3,21.72,176.4,1.93,32.0,0.1
2021-02-06 20:00:00,on,off,off,19.0,heat,on,on,14.7,87.1,0.0094,winter,2298,on,7.07,41.2,27.15,154.0,15.77,251.0,31.64,173.4,1.64,47.4,0.1
2021-02-07 08:00:00,off,on,off,17.0,heat,on,off,14.8,87.1,59.3,winter,2282,on,7.2,37.6,15.75,83.6,4.49,116.4,33.93,34.2,2.39,57.4,0.1
2021-02-07 12:00:00,off,on,off,17.0,heat,on,off,14.3,14.2,0.0059,winter,2454,on,3.21,19.5,15.3,82.3,9.12,46.4,22.3,96.5,1.26,30.4,0.1
2021-02-07 14:00:00,off,on,off,17.0,heat,off,off,14.3,56.4,23.1,winter,2243,on,6.11,27.0,15.36,79.3,4.67,87.3,28.24,135.3,2.02,32.2,0.1
2021-02-07 18:00:00,off,on,off,17.0,heat,on,off,13.0,41.2,0.0014,winter,2266,on,3.94,43.0,18.56,108.4,8.62,49.8,15.13,46.5,1.02,55.2,0.1
2021-02-07 20:00:00,on,off,off,16.0,heat,on,on,13.9,23.7,0.0027,winter,2274,on,8.11,25.0,34.37,236.7,17.34,207.9,29.73,177.3,1.0,54.9,0.1
2021-02-08 08:00:00,off,on,off,18.0,heat,on,off,13.9,67.1,51.7,winter,2687,on,3.64,17.1,18.11,110.9,4.66,52.6,39.25,171.2,2.79,32.6,0.1
2021-02-08 12:00:00,off,on,off,17.0,heat,on,off,12.8,0.7,0.0003,winter,1995,off,5.98,38.2,10.82,111.2,5.9,68.3,38.98,160.6,2.18,33.4,0.1
2021-02-08 14:00:00,off,off,off,16.0,heat,on,off,13.5,76.0,97.1,winter,2266,on,3.02,23.2,13.27,78.4,6.19,116.3,28.32,67.3,2.73,44.4,0.1
2021-02-08 18:00:00,off,off,off,19.0,heat,off,off,14.4,41.0,0.0019,winter,2238,on,3.98,40.5,14.41,65.3,5.52,110.2,31.64,70.2,2.36,31.3,0.1
2021-02-08 20:00:00,on,on,off,17.0,heat,on,on,14.0,1.7,0.0056,winter,2291,on,7.56,15.4,36.77,163.6,10.33,239.5,36.98,117.5,2.91,47.3,0.1
2021-02-09 08:00:00,off,on,off,17.0,heat,on,off,14.0,70.9,52.8,winter,2718,on,8.74,20.7,16.36,110.6,3.39,114.8,19.02,118.0,1.26,40.3,0.1
2021-02-09 12:00:00,off,on,off,16.0,heat,on,off,12.2,63.6,0.0011,winter,2337,on,8.99,38.8,12.25,99.3,8.21,68.9,17.43,98.7,2.85,33.7,0.1
2021-02-09 14:00:00,off,off,off,19.0,heat,off,off,13.9,48.4,62.7,winter,2231,on,7.63,26.4,13.39,89.8,6.98,68.9,19.79,135.9,2.51,45.2,0.1
2021-02-09 18:00:00,off,on,off,18.0,heat,off,off,13.3,70.4,0.0015,winter,2210,on,2.6,40.7,13.2,82.3,6.09,57.3,14.58,113.9,2.7,47.5,0.1
2021-02-09 20:00:00,on,off,off,18.0,heat,on,on,12.7,17.7,0.0043,winter,2205,on,8.79,22.9,26.68,133.7,17.41,223.0,16.85,38.3,2.62,35.2,0.1
2021-02-10 08:00:00,off,off,off,17.0,heat,off,off,14.2,45.1,88.7,winter,1912,off,7.73,40.6,16.18,94.9,4.97,31.9,24.45,115.1,2.0,34.6,0.1
2021-02-10 12:00:00,off,off,off,18.0,heat,on,off,13.8,34.3,0.0071,winter,2787,on,7.38,15.7,19.54,113.9,7.21,101.7,10.8,161.7,1.2,36.2,0.1
2021-02-10 14:00:00,off,on,off,18.0,heat,on,off,12.8,95.1,85.0,winter,2208,on,5.58,32.7,13.37,104.6,2.31,60.3,10.05,127.0,2.26,30.9,0.1
2021-02-10 18:00:00,off,off,off,18.0,heat,off,off,14.0,72.8,0.0073,winter,2299,on,3.92,39.2,14.69,82.7,3.8,96.1,37.55,33.9,2.47,42.2,0.1
2021-02-10 20:00:00,on,on,off,17.0,heat,on,on,13.2,4.6,0.0058,winter,2284,on,2.22,16.8,23.48,137.6,14.15,225.5,26.73,137.4,2.33,51.3,0.1
2021-02-11 08:00:00,off,off,off,17.0,heat,off,off,13.9,42.3,20.1,winter,2097,off,7.71,31.5,15.05,62.8,8.2,91.2,27.02,125.7,1.89,59.9,0.1
2021-02-11 12:00:00,off,on,off,16.0,heat,on,off,13.2,28.3,0.0085,winter,2770,on,9.48,22.0,16.9,68.3,5.08,35.1,17.43,124.5,2.14,30.2,0.1
2021-02-11 14:00:00,off,off,off,16.0,heat,off,off,12.8,84.9,46.8,winter,2276,on,6.86,38.3,17.5,73.7,4.96,68.5,14.0,123.2,1.29,41.5,0.1
2021-02-11 18:00:00,off,off,off,16.0,heat,on,off,12.1,25.4,0.0094,winter,2203,on,8.97,43.0,12.83,83.2,9.16,75.7,20.66,131.9,2.66,51.5,0.1
2021-02-11 20:00:00,on,off,off,17.0,heat,on,on,12.4,23.2,0.0021,winter,2222,on,2.57,42.8,25.94,146.2,10.02,268.9,22.24,44.4,2.77,45.8,0.1
2021-02-12 08:00:00,off,on,off,18.0,heat,off,off,12.9,50.2,39.9,winter,2803,on,5.58,39.6,17.76,111.5,9.06,91.9,23.63,170.0,1.24,34.7,0.1
2021-02-12 12:00:00,off,off,off,17.0,heat,on,off,14.8,0.7,0.0052,winter,2282,on,8.13,35.5,13.17,73.4,4.75,79.3,15.74,132.3,2.86,58.0,0.1
2021-02-12 14:00:00,off,off,off,17.0,heat,off,off,13.7,62.1,65.6,winter,2213,on,4.02,40.8,16.77,95.4,8.19,51.3,14.41,48.6,2.52,31.9,0.1
2021-02-12 18:00:00,off,off,off,17.0,heat,off,off,12.7,61.5,0.0019,winter,2255,on,8.91,18.9,12.17,63.0,5.96,31.9,26.23,102.8,2.51,43.6,0.1
2021-02-12 20:00:00,on,off,off,17.0,heat,on,on,13.6,68.0,0.0087,winter,2298,on,3.65,37.7,27.36,238.0,11.44,264.3,25.12,32.0,1.73,39.1,0.1
2021-02-13 08:00:00,off,off,off,17.0,heat,on,off,13.8,13.3,41.4,winter,2439,on,9.12,22.6,13.81,66.9,3.9,62.6,26.71,151.0,2.05,30.3,0.1
2021-02-13 12:00:00,off,off,off,20.0,heat,off,off,14.8,57.5,0.0074,winter,2511,on,8.45,23.8,17.49,72.7,2.15,106.5,33.71,84.1,2.01,32.9,0.1
2021-02-13 14:00:00,off,on,off,17.0,heat,off,off,13.9,8.9,74.2,winter,2217,on,5.54,25.9,16.91,116.8,7.81,79.4,15.03,155.3,1.94,48.1,0.1
2021-02-13 18:00:00,off,on,off,18.0,heat,on,off,13.5,66.7,0.0031,winter,2247,on,6.46,42.1,14.24,92.4,4.07,71.9,34.72,72.2,1.61,50.5,0.1
2021-02-13 20:00:00,on,off,off,17.0,heat,on,on,13.0,56.5,0.0028,winter,2252,on,9.22,30.3,27.47,181.9,15.64,256.8,27.47,101.8,1.88,35.3,0.1
2021-02-14 08:00:00,off,off,off,16.0,heat,off,off,12.2,50.9,42.6,winter,1878,off,3.89,44.2,18.45,105.5,9.64,35.6,17.01,58.4,2.59,31.7,0.1
2021-02-14 12:00:00,off,off,off,17.0,heat,off,off,14.7,65.6,0.0041,winter,2619,on,7.88,37.5,13.49,103.6,3.63,109.5,23.6,104.6,1.24,50.9,0.1
2021-02-14 14:00:00,off,on,off,18.0,heat,on,off,13.3,55.8,58.7,winter,2219,on,2.24,33.7,13.13,95.6,2.03,55.9,37.4,149.5,1.7,30.3,0.1
2021-02-14 18:00:00,off,off,off,18.0,heat,on,off,14.1,26.4,0.0051,winter,2277,on,6.54,21.0,11.08,109.0,5.76,111.6,26.52,33.3,1.59,56.1,0.1
2021-02-14 20:00:00,on,on,off,18.0,heat,on,on,12.7,13.6,0.0095,winter,2290,on,3.24,16.6,22.89,204.0,17.3,259.5,30.57,132.2,1.33,31.4,0.1
2021-02-15 08:00:00,off,on,off,18.0,heat,on,off,13.1,49.4,55.7,winter,2910,on,5.48,29.6,11.92,87.7,7.47,90.8,26.46,72.1,2.64,42.9,0.1
2021-02-15 12:00:00,off,off,off,17.0,heat,on,off,12.9,86.2,0.0037,winter,2010,off,3.98,32.0,10.58,116.2,6.51,60.9,36.66,106.2,1.51,36.9,0.1
2021-02-15 14:00:00,off,off,off,18.0,heat,on,off,13.2,81.9,82.3,winter,2220,on,5.8,34.5,15.14,86.4,4.81,85.3,28.73,172.2,2.44,52.3,0.1
2021-02-15 18:00:00,off,on,off,17.0,heat,on,off,12.5,19.9,0.0095,winter,2220,on,8.33,19.4,11.7,115.9,6.96,65.8,37.86,55.4,1.88,56.4,0.1
2021-02-15 20:00:00,on,on,off,20.0,heat,on,on,14.8,47.2,0.0029,winter,2282,on,2.23,18.3,28.26,220.8,18.69,293.2,24.99,77.7,2.83,30.9,0.1
2021-02-16 08:00:00,off,off,off,18.0,heat,off,off,13.4,11.4,27.9,winter,2714,on,3.42,26.9,18.23,113.7,5.69,33.7,13.43,36.3,2.34,47.6,0.1
2021-02-16 12:00:00,off,off,off,17.0,heat,off,off,12.4,19.5,0.0016,winter,2850,on,2.12,31.1,17.07,81.9,8.87,89.2,10.82,84.0,1.16,46.1,0.1
2021-02-16 14:00:00,off,on,off,18.0,heat,off,off,13.3,33.8,28.4,winter,2242,on,9.13,18.1,10.08,102.9,9.67,59.4,28.76,56.7,1.88,46.8,0.1
2021-02-16 18:00:00,off,off,off,19.0,heat,on,off,14.8,43.9,0.0094,winter,2283,on,7.53,34.5,14.38,62.6,6.32,49.9,14.41,123.8,1.73,35.9,0.1
2021-02-16 20:00:00,on,off,off,17.0,heat,on,on,14.5,40.4,0.0075,winter,2216,on,3.42,38.3,22.73,137.3,18.08,245.1,36.15,163.5,1.21,31.8,0.1
2021-02-17 08:00:00,off,off,off,16.0,heat,on,off,12.9,59.9,27.7,winter,2850,on,8.29,35.3,11.48,69.1,3.53,78.2,12.8,100.5,2.5,39.5,0.1
2021-02-17 12:00:00,off,on,off,17.0,heat,off,off,12.6,22.1,0.0009,winter,1873,off,8.79,44.7,15.16,88.0,3.46,69.7,39.03,49.2,2.5,43.7,0.1
2021-02-17 14:00:00,off,off,off,17.0,heat,off,off,14.3,3.5,64.7,winter,2247,on,8.34,30.5,15.98,105.4,5.79,72.7,19.38,167.1,2.58,54.2,0.1
2021-02-17 18:00:00,off,off,off,18.0,heat,off,off,13.7,24.8,0.0043,winter,2245,on,8.89,23.6,16.47,105.4,6.01,117.6,33.59,42.7,1.09,48.3,0.1
2021-02-17 20:00:00,on,off,off,17.0,heat,on,on,13.6,4.0,0.0088,winter,2265,on,4.02,21.9,20.48,122.1,15.27,299.0,28.55,156.7,1.68,41.4,0.1
2021-02-18 08:00:00,off,on,off,16.0,heat,off,off,12.0,39.1,77.7,winter,2980,on,6.62,36.0,15.15,86.6,5.12,45.8,22.76,121.1,1.44,57.3,0.1
2021-02-18 12:00:00,off,on,off,17.0,heat,off,off,13.1,4.3,0.0026,winter,2822,on,2.9,36.7,15.29,117.8,7.77,111.3,32.97,129.0,2.44,41.4,0.1
2021-02-18 14:00:00,off,on,off,17.0,heat,on,off,12.2,69.0,83.7,winter,2271,on,5.5,24.4,14.68,63.6,2.39,50.0,35.79,104.0,1.66,49.6,0.1
2021-02-18 18:00:00,off,off,off,16.0,heat,off,off,14.4,45.5,0.0035,winter,2228,on,5.01,25.4,15.82,64.9,7.35,42.2,20.99,51.3,1.93,44.0,0.1
2021-02-18 20:00:00,on,on,off,16.0,heat,on,on,12.4,30.3,0.0,winter,2299,on,2.33,26.3,28.71,190.0,14.06,254.9,21.09,95.5,2.32,40.9,0.1
2021-02-19 08:00:00,off,off,off,18.0,heat,on,off,12.6,60.7,78.9,winter,2736,on,3.76,36.5,17.91,113.8,2.72,49.6,15.65,103.3,2.06,59.7,0.1
2021-02-19 12:00:00,off,off,off,17.0,heat,off,off,13.9,68.4,0.0061,winter,1871,off,2.39,23.7,17.89,102.7,4.13,106.3,14.24,142.3,2.95,45.9,0.1
2021-02-19 14:00:00,off,on,off,17.0,heat,on,off,13.2,81.1,97.4,winter,2228,on,3.76,18.6,16.28,76.7,3.03,85.9,19.2,133.8,2.53,47.2,0.1
2021-02-19 18:00:00,off,on,off,16.0,heat,on,off,12.2,68.8,0.0066,winter,2208,on,6.02,39.1,13.76,68.4,6.98,55.0,15.16,102.1,2.02,56.4,0.1
2021-02-19 20:00:00,on,on,off,16.0,heat,on,on,12.3,84.5,0.0079,winter,2263,on,8.31,28.7,24.69,167.4,11.79,293.4,29.49,114.2,2.62,58.5,0.1
2021-02-20 08:00:00,off,off,off,17.0,heat,off,off,13.9,16.7,73.9,winter,2714,on,3.6,25.1,18.17,108.2,9.35,74.7,24.02,88.2,2.9,51.7,0.1
2021-02-20 12:00:00,off,on,off,18.0,heat,off,off,14.0,71.5,0.0011,winter,2136,on,2.75,40.4,12.23,96.0,6.58,44.6,19.49,121.2,2.84,32.4,0.1
